timestamp,out_1_header.stamp.sec,out_1_header.stamp.nanosec,out_1_header.frame_id,out_1_val,out_1_speed,out_2_header.stamp.sec,out_2_header.stamp.nanosec,out_2_header.frame_id,out_2_val,out_2_speed,out_3_header.stamp.sec,out_3_header.stamp.nanosec,out_3_header.frame_id,out_3_val,out_3_speed,out_4_header.stamp.sec,out_4_header.stamp.nanosec,out_4_header.frame_id,out_4_val,out_4_speed,out_5_header.stamp.sec,out_5_header.stamp.nanosec,out_5_header.frame_id,out_5_val,out_5_speed,out_6_header.stamp.sec,out_6_header.stamp.nanosec,out_6_header.frame_id,out_6_val,out_6_speed,aimooe_coord_header.stamp.sec,aimooe_coord_header.stamp.nanosec,aimooe_coord_header.frame_id,aimooe_coord_position.x,aimooe_coord_position.y,aimooe_coord_position.z,aimooe_coord_orientation.x,aimooe_coord_orientation.y,aimooe_coord_orientation.z,aimooe_coord_mean_error
2026-01-23 10:44:26.440539,1769136266,428454171,1,206598,61,1769136266,431790417,2,222869,3,1769136266,435117893,3,212591,155,1769136266,438454990,4,222056,13,1769136266,421789358,5,194865,107,1769136266,425121754,6,211168,35,1769136266,340401023,X6-tool2,-0.05649869140970275,2.463113594686096,43.650883644556586,-0.027453815362116184,-0.00763014599576385,-0.11625994361852691,0.02091471292078495
2026-01-23 10:44:26.476448,1769136266,468509110,1,206812,54,1769136266,471801305,2,222874,0,1769136266,475137572,3,212855,11,1769136266,458457639,4,222067,0,1769136266,461784435,5,195090,5,1769136266,465123382,6,211212,9,1769136266,440139079,X6-tool2,-0.07668881036651014,2.8261882603060977,43.920087148654545,-0.028280228102840737,-0.010631476831321766,-0.1211992503637998,0.021702131256461143
2026-01-23 10:44:26.511778,1769136266,508452936,1,207048,55,1769136266,491792614,2,222874,0,1769136266,495118710,3,212871,0,1769136266,498461287,4,222072,0,1769136266,501784603,5,195095,0,1769136266,505123430,6,211212,0,1769136266,440139079,X6-tool2,-0.07668881036651014,2.8261882603060977,43.920087148654545,-0.028280228102840737,-0.010631476831321766,-0.1211992503637998,0.021702131256461143
2026-01-23 10:44:26.547306,1769136266,528455555,1,207147,30,1769136266,531789711,2,222869,0,1769136266,535117688,3,212871,0,1769136266,538454674,4,222072,0,1769136266,541785811,5,195101,0,1769136266,545156369,6,211212,0,1769136266,540421103,X6-tool2,-0.06367238666823202,2.9152477118562627,44.02302083586172,-0.02800522417751386,-0.01221910345962033,-0.12352471768888354,0.022347450256347656
2026-01-23 10:44:26.582485,1769136266,568514625,1,207186,0,1769136266,571836531,2,222869,0,1769136266,575147546,3,212871,0,1769136266,578442322,4,222072,0,1769136266,581795169,5,195095,0,1769136266,565125296,6,211212,0,1769136266,540421103,X6-tool2,-0.06367238666823202,2.9152477118562627,44.02302083586172,-0.02800522417751386,-0.01221910345962033,-0.12352471768888354,0.022347450256347656
2026-01-23 10:44:26.617521,1769136266,608457310,1,207191,0,1769136266,611789507,2,222869,0,1769136266,615109483,3,212877,0,1769136266,598435880,4,222072,0,1769136266,601791408,5,195095,0,1769136266,605128294,6,211212,0,1769136266,540421103,X6-tool2,-0.06367238666823202,2.9152477118562627,44.02302083586172,-0.02800522417751386,-0.01221910345962033,-0.12352471768888354,0.022347450256347656
2026-01-23 10:44:26.652478,1769136266,648452778,1,207191,0,1769136266,651800235,2,222869,0,1769136266,635124212,3,212877,0,1769136266,638451209,4,222072,0,1769136266,641787195,5,195095,-5,1769136266,645156613,6,211212,0,1769136266,640271562,X6-tool2,-0.08327563266177693,2.936480698919951,44.045462067414064,-0.029026033402128528,-0.012594232341311686,-0.12373927035710866,0.020793914794921875
2026-01-23 10:44:26.687401,1769136266,668462827,1,207191,0,1769136266,671829955,2,222869,0,1769136266,675121970,3,212877,0,1769136266,678463167,4,222072,0,1769136266,681791603,5,195095,0,1769136266,685128860,6,211212,0,1769136266,640271562,X6-tool2,-0.08327563266177693,2.936480698919951,44.045462067414064,-0.029026033402128528,-0.012594232341311686,-0.12373927035710866,0.020793914794921875
2026-01-23 10:44:26.722474,1769136266,708454975,1,207191,0,1769136266,711793751,2,222869,0,1769136266,715119437,3,212877,0,1769136266,718453274,4,222072,0,1769136266,721787550,5,195095,0,1769136266,705124358,6,211212,0,1769136266,640271562,X6-tool2,-0.08327563266177693,2.936480698919951,44.045462067414064,-0.029026033402128528,-0.012594232341311686,-0.12373927035710866,0.020793914794921875
2026-01-23 10:44:26.757346,1769136266,748455712,1,207191,0,1769136266,751795649,2,222869,0,1769136266,755113635,3,212877,0,1769136266,738453163,4,222072,0,1769136266,741790149,5,195095,0,1769136266,745156707,6,211212,0,1769136266,740333298,X6-tool2,-0.08535790698756794,3.0032117817062463,44.06935527648675,-0.02838370752717923,-0.012748764739360652,-0.12391060079764485,0.022217432036995888
2026-01-23 10:44:26.793499,1769136266,788459740,1,207191,0,1769136266,791790867,2,222869,0,1769136266,775149325,3,212877,0,1769136266,778439170,4,222072,0,1769136266,781791537,5,195095,0,1769136266,785123994,6,211212,0,1769136266,740333298,X6-tool2,-0.08535790698756794,3.0032117817062463,44.06935527648675,-0.02838370752717923,-0.012748764739360652,-0.12391060079764485,0.022217432036995888
2026-01-23 10:44:26.828580,1769136266,808458639,1,207191,0,1769136266,811788305,2,222869,0,1769136266,815118702,3,212877,0,1769136266,818456368,4,222072,5,1769136266,821786315,5,195095,0,1769136266,825121091,6,211212,0,1769136266,740333298,X6-tool2,-0.08535790698756794,3.0032117817062463,44.06935527648675,-0.02838370752717923,-0.012748764739360652,-0.12391060079764485,0.022217432036995888
2026-01-23 10:44:26.864010,1769136266,848455607,1,207197,2,1769136266,851794533,2,222869,0,1769136266,855121259,3,212877,0,1769136266,858457376,4,222072,0,1769136266,861786952,5,195095,0,1769136266,845142571,6,211212,0,1769136266,840274261,X6-tool2,-0.06590734976149026,3.024302375310927,44.08075699577696,-0.027884743240087436,-0.012976135601307916,-0.12403940646735204,0.022126832976937294
2026-01-23 10:44:26.899060,1769136266,888456395,1,207197,0,1769136266,891792121,2,222869,0,1769136266,895119508,3,212877,0,1769136266,898457954,4,222072,0,1769136266,881793301,5,195095,0,1769136266,885126488,6,211212,0,1769136266,840274261,X6-tool2,-0.06590734976149026,3.024302375310927,44.08075699577696,-0.027884743240087436,-0.012976135601307916,-0.12403940646735204,0.022126832976937294
2026-01-23 10:44:26.934159,1769136266,928451192,1,207197,0,1769136266,931787479,2,222869,0,1769136266,915117596,3,212877,0,1769136266,918455003,4,222072,0,1769136266,921785509,5,195095,0,1769136266,925120456,6,211212,0,1769136266,840274261,X6-tool2,-0.06590734976149026,3.024302375310927,44.08075699577696,-0.027884743240087436,-0.012976135601307916,-0.12403940646735204,0.022126832976937294
