index,x,y,z
37,4.06027,3.78709,-41.3325
37,4.04624,3.81932,-41.3027
37,4.03599,3.81455,-41.2811
37,4.03086,3.8474,-41.2899
38,-8.06663,-3.83311,-39.9989
38,-8.02838,-3.76989,-40.0218
38,-8.058,-3.82228,-39.9905
38,-8.09809,-3.78411,-39.9614
38,-8.07861,-3.79962,-39.9537
38,-8.05515,-3.80996,-39.9604
38,-8.06343,-3.81937,-39.984
38,-8.00498,-3.76605,-40.007
38,-8.07566,-3.76518,-39.9818
38,-8.06643,-3.85485,-40.011
38,-8.05778,-3.79917,-40.0182
38,-7.96251,-3.71378,-40.1147
38,-8.13338,-3.80603,-39.9031
38,-8.03235,-3.74324,-40.0073
38,-7.98147,-3.7423,-40.084
38,-8.00423,-3.74068,-40.0565
38,-8.0972,-3.82381,-39.9215
38,-8.07483,-3.79702,-39.9771
38,-8.09497,-3.80074,-39.9574
39,0.625805,1.19832,-42.0723
39,0.721979,1.18443,-42.1325
39,0.72487,1.26323,-42.1048
39,0.632173,1.19775,-42.0441
39,0.642895,1.21817,-42.0586
39,0.645132,1.23268,-42.0338
39,0.693124,1.21161,-42.1019
39,0.752016,1.30968,-42.166
39,0.73034,1.26453,-42.0946
39,0.659355,1.26393,-42.0784
39,0.690703,1.24156,-42.1208
39,0.756434,1.2478,-42.1447
39,0.677415,1.24699,-42.1198
39,0.70986,1.25058,-42.1169
39,0.70725,1.27132,-42.086
39,0.597147,1.17855,-42.0495
39,0.583778,1.22843,-41.9978
39,0.714772,1.28559,-42.0996
39,0.69237,1.25046,-42.1336
40,-0.968231,-7.76154,-46.9919
40,-1.04728,-7.76467,-46.8771
40,-1.03556,-7.77367,-46.878
40,-1.03053,-7.76049,-46.8923
40,-1.09274,-7.83476,-46.8174
40,-0.99229,-7.73737,-46.9694
40,-1.08291,-7.77797,-46.8697
40,-1.13788,-7.73397,-46.8197
