header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=165708152)",,[ 0.02182441 -0.8003553   0.32987936 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=175840498)",,[ 0.0218256  -0.80034992  0.32984929 -2.98866616 -0.69382247 -1.6069459 ],[0. 0. 0. 0. 0. 0.],"[-3.76704612e-05  1.02361176e-04  3.17865184e-04  1.86813655e-06
  5.87119112e-08 -2.62314773e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=175879840)",,[ 0.02182388 -0.80035575  0.32988415 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=186023508)",,[ 0.02182559 -0.80034942  0.32985423 -2.9886684  -0.69380655 -1.60694564],[0. 0. 0. 0. 0. 0.],"[-5.28754198e-06  5.73623186e-05  4.71707195e-04  1.59640207e-06
  1.86219001e-07 -5.24777874e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=186049158)",,[ 0.02182358 -0.800356    0.32988682 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=196174525)",,[ 0.02182545 -0.80034937  0.32985903 -2.98867219 -0.69379637 -1.60694215],[0. 0. 0. 0. 0. 0.],"[-6.20643471e-07 -4.95416505e-06  4.62851548e-04  9.03424907e-07
  2.61022750e-07  1.43424014e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=196216316)",,[ 0.02182274 -0.8003567   0.32989427 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=206437557)",,[ 0.02182578 -0.8003496   0.32986439 -2.98867579 -0.69379083 -1.60693689],[0. 0. 0. 0. 0. 0.],"[ 4.07351570e-05 -2.50865874e-05  4.91675566e-04  4.48015279e-07
  2.25416087e-07  2.73765534e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=206470478)",,[ 0.02182187 -0.80035742  0.32990201 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=216598955)",,[ 0.0218256  -0.80035021  0.32986922 -2.98867859 -0.69378859 -1.60693274],[0. 0. 0. 0. 0. 0.],"[-3.24215135e-05 -6.33072825e-05  5.21029736e-04  2.07480265e-07
  2.26612615e-07  2.39775566e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=216640207)",,[ 0.021821   -0.80035815  0.32990979 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=226785504)",,[ 0.0218255  -0.80035106  0.32987515 -2.98868023 -0.69378663 -1.60692987],[0. 0. 0. 0. 0. 0.],"[-3.60496247e-05 -8.79736039e-05  6.13510730e-04  1.89379768e-07
  1.09646997e-07  1.34242280e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=226817795)",,[ 0.02182035 -0.80035869  0.32991554 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=236950843)",,[ 0.02182467 -0.80035202  0.32988147 -2.98868173 -0.69378488 -1.60692799],[0. 0. 0. 0. 0. 0.],"[-9.11321706e-05 -8.41339722e-05  6.30269570e-04  1.95909061e-07
  1.00723484e-07  7.80234944e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=236991024)",,[ 0.0218202  -0.80035881  0.32991685 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=247174703)",,[ 0.02182364 -0.80035307  0.32988808 -2.98868273 -0.69378378 -1.60692716],[0. 0. 0. 0. 0. 0.],"[-1.17721862e-04 -1.04073534e-04  6.65790246e-04  7.87889318e-08
  5.64057136e-08 -6.74222345e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=247226355)",,[ 0.02182015 -0.80035886  0.32991734 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=257392804)",,[ 0.02182278 -0.80035406  0.3298936  -2.98868336 -0.69378336 -1.60692654],[0. 0. 0. 0. 0. 0.],"[-8.81932300e-05 -7.84945966e-05  4.45406265e-04  4.95909817e-08
  3.08863490e-08 -1.27104134e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=257419925)",,[ 0.02182025 -0.80035878  0.32991644 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=267538561)",,[ 0.02182236 -0.80035453  0.32989607 -2.98868327 -0.69378357 -1.60692661],[0. 0. 0. 0. 0. 0.],"[-6.15543931e-05 -3.94444258e-05  1.99853961e-04  1.00955350e-08
 -1.65570817e-08 -3.93302882e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=267581463)",,[ 0.02182044 -0.80035862  0.32991476 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=277754921)",,[ 0.02182244 -0.80035474  0.32989648 -2.98868343 -0.69378359 -1.60692593],[0. 0. 0. 0. 0. 0.],"[ 8.07646719e-06 -1.46349868e-05 -2.14038399e-06  6.44020624e-08
  1.70062400e-08  5.09454238e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=277800853)",,[ 0.02182055 -0.80035853  0.32991377 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=287933260)",,[ 0.02182248 -0.8003548   0.32989617 -2.98868312 -0.69378327 -1.60692612],[0. 0. 0. 0. 0. 0.],"[-1.53830266e-05 -1.09949703e-06 -5.06511548e-05  6.09089781e-08
 -3.68525968e-08 -3.21312327e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=287976212)",,[ 0.0218206  -0.80035848  0.32991327 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=298107059)",,[ 0.02182269 -0.80035475  0.3298957  -2.98868308 -0.69378276 -1.60692572],[0. 0. 0. 0. 0. 0.],"[-7.08982596e-06  1.29590917e-06 -2.31047350e-05  1.30910283e-08
 -7.52521708e-09  1.00072179e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=298142000)",,[ 0.02182058 -0.8003585   0.32991348 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=308278967)",,[ 0.0218231  -0.80035472  0.32989525 -2.98868256 -0.6937824  -1.60692573],[0. 0. 0. 0. 0. 0.],"[ 2.68848390e-05  1.27701290e-06 -4.86110767e-05  3.28106024e-08
 -8.16915270e-08 -2.34067568e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=308325169)",,[ 0.02182045 -0.80035861  0.32991463 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=318487377)",,[ 0.02182309 -0.80035457  0.32989462 -2.98868274 -0.69378144 -1.60692549],[0. 0. 0. 0. 0. 0.],"[-1.79363326e-06  1.90727846e-05 -9.12781910e-05  1.50954543e-07
  1.73493890e-08 -4.91337949e-11]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=318521839)",,[ 0.02182035 -0.80035869  0.32991556 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=328668466)",,[ 0.02182291 -0.80035455  0.32989495 -2.98868217 -0.69378207 -1.60692613],[0. 0. 0. 0. 0. 0.],"[-2.55695762e-05  1.68326202e-05  8.99286315e-06  5.02755153e-09
 -9.69247704e-09 -2.63583056e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=328707027)",,[ 0.02182045 -0.80035861  0.32991468 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=338880136)",,[ 0.02182253 -0.80035454  0.32989492 -2.9886819  -0.69378202 -1.6069269 ],[0. 0. 0. 0. 0. 0.],"[-6.22535070e-05 -3.81988176e-06 -3.90330651e-06  8.50995424e-10
  1.09675950e-09 -7.73459895e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=338923958)",,[ 0.02182076 -0.80035835  0.32991193 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=349061055)",,[ 0.02182235 -0.80035453  0.32989529 -2.9886812  -0.69378262 -1.60692788],[0. 0. 0. 0. 0. 0.],"[ 5.90067454e-06  4.13183660e-06  1.75055582e-05 -2.07049302e-08
 -5.45918060e-08 -4.16970199e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=349099587)",,[ 0.02182103 -0.80035812  0.32990946 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=359235323)",,[ 0.02182158 -0.80035456  0.3298951  -2.98868148 -0.69378243 -1.60692848],[0. 0. 0. 0. 0. 0.],"[-5.38271351e-05 -1.67428169e-06 -1.91229187e-05  2.30326489e-08
  2.34051517e-09 -6.77819545e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=359266285)",,[ 0.02182108 -0.80035808  0.32990906 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=369418253)",,[ 0.021821   -0.80035455  0.3298948  -2.98868138 -0.69378266 -1.60692923],[0. 0. 0. 0. 0. 0.],"[-5.35644482e-05  8.77693613e-07 -5.40327151e-05 -4.14958713e-09
  6.46832006e-09 -5.31293466e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=369496316)",,[ 0.02182115 -0.80035802  0.32990842 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=379656083)",,[ 0.02182064 -0.80035462  0.32989486 -2.98868113 -0.69378335 -1.60692985],[0. 0. 0. 0. 0. 0.],"[-5.45735306e-05 -7.10196505e-06  9.38941417e-07 -6.72738251e-08
 -9.54304659e-09 -6.03599015e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=379706996)",,[ 0.02182087 -0.80035825  0.32991087 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=389855823)",,[ 0.02182081 -0.80035458  0.32989476 -2.98868111 -0.69378359 -1.60692967],[0. 0. 0. 0. 0. 0.],"[-2.27895489e-06  1.08118688e-05 -1.97171545e-05  1.37506210e-08
 -1.29754633e-08 -2.03737382e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=389883934)",,[ 0.02182064 -0.80035845  0.32991291 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=400022282)",,[ 0.02182101 -0.80035465  0.32989522 -2.98868097 -0.6937848  -1.60692939],[0. 0. 0. 0. 0. 0.],"[ 1.37678289e-05  6.15486516e-07  5.24540077e-05 -9.66663343e-08
  1.58473699e-08  4.04079416e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=400070824)",,[ 0.0218206  -0.80035848  0.32991333 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=410230661)",,[ 0.0218212  -0.80035471  0.3298957  -2.98868117 -0.69378583 -1.60692877],[0. 0. 0. 0. 0. 0.],"[ 9.92018499e-06 -7.27773589e-07  7.11099625e-05 -1.32016985e-07
  4.05529646e-08  5.49505261e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=410265873)",,[ 0.02182061 -0.80035848  0.32991324 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=420394410)",,[ 0.0218216  -0.80035476  0.32989638 -2.98868058 -0.69378696 -1.60692884],[0. 0. 0. 0. 0. 0.],"[ 2.75894473e-05 -3.97266992e-06  8.05285704e-05 -1.49733885e-07
 -5.76791714e-08  3.97394219e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=420448762)",,[ 0.02182066 -0.80035843  0.32991277 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=430826209)",,[ 0.0218216  -0.80035477  0.32989719 -2.98868044 -0.69378817 -1.60692881],[0. 0. 0. 0. 0. 0.],"[-1.32726458e-07 -3.28155402e-06  8.54657790e-05 -1.59193257e-07
 -3.09325519e-08  1.72252474e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=430869810)",,[ 0.02182062 -0.80035847  0.32991317 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=441074020)",,[ 0.02182159 -0.80035479  0.3298982  -2.98868015 -0.69378984 -1.60692886],[0. 0. 0. 0. 0. 0.],"[ 9.73474709e-07 -4.49556384e-06  7.07496014e-05 -1.58138085e-07
 -1.38937479e-08  2.38865868e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=441169704)",,[ 0.02182049 -0.80035857  0.32991428 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=451372333)",,[ 0.02182103 -0.80035488  0.32989969 -2.98867942 -0.69379218 -1.6069301 ],[0. 0. 0. 0. 0. 0.],"[-6.94707913e-05 -9.57411745e-06  9.39461200e-05 -1.85997539e-07
 -3.23042555e-08 -7.84708794e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=451440276)",,[ 0.02182015 -0.80035886  0.32991729 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=461649296)",,[ 0.02182062 -0.80035486  0.32990101 -2.98867932 -0.69379413 -1.6069304 ],[0. 0. 0. 0. 0. 0.],"[-6.85247381e-05  7.52230313e-06  1.29488161e-04 -1.87820823e-07
 -2.42552913e-08 -7.07787662e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=461705888)",,[ 0.02182003 -0.80035896  0.32991842 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=471902958)",,[ 0.02182023 -0.80035488  0.32990265 -2.98867888 -0.69379628 -1.60693104],[0. 0. 0. 0. 0. 0.],"[-3.76345658e-05  3.33871171e-06  1.51917361e-04 -1.93056878e-07
 -3.16147016e-08 -3.90478709e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=471954780)",,[ 0.02181979 -0.80035916  0.32992051 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=482157670)",,[ 0.02181986 -0.80035496  0.32990435 -2.98867809 -0.6937986  -1.60693202],[0. 0. 0. 0. 0. 0.],"[-2.26199166e-05 -9.34186829e-06  1.59015984e-04 -2.24066395e-07
 -4.88209524e-08 -3.02172318e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=482203272)",,[ 0.02181993 -0.80035904  0.3299193  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=492392130)",,[ 0.02181929 -0.80035501  0.32990603 -2.98867759 -0.69380072 -1.60693289],[0. 0. 0. 0. 0. 0.],"[-6.65036833e-05 -6.53387395e-06  1.46820765e-04 -2.01324862e-07
 -4.35863069e-08 -7.78526311e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=492453423)",,[ 0.02182042 -0.80035864  0.32991495 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=502657503)",,[ 0.02181952 -0.8003552   0.32990672 -2.98867727 -0.6938019  -1.60693292],[0. 0. 0. 0. 0. 0.],"[ 6.39097595e-06 -2.23938557e-05  3.91266671e-05 -1.02859063e-07
 -4.97069190e-08 -3.15139877e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=502717685)",,[ 0.02182111 -0.80035806  0.32990877 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=512917535)",,[ 0.02181973 -0.80035532  0.32990691 -2.9886775  -0.69380243 -1.60693217],[0. 0. 0. 0. 0. 0.],"[ 4.73945931e-05 -9.19325279e-06 -7.19332481e-06 -1.57800434e-08
  6.07818273e-08  1.19082038e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=512981798)",,[ 0.02182167 -0.80035759  0.32990379 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=523181537)",,[ 0.02182013 -0.80035536  0.32990618 -2.98867773 -0.69380174 -1.60693153],[0. 0. 0. 0. 0. 0.],"[ 5.27193198e-05  3.82576240e-06 -1.12394058e-04  1.33367446e-07
  3.70126761e-08  7.47336897e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=523226939)",,[ 0.02182188 -0.80035741  0.32990189 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=533470510)",,[ 0.02182075 -0.80035552  0.32990548 -2.98867716 -0.69380286 -1.60693135],[0. 0. 0. 0. 0. 0.],"[ 4.51967655e-05 -8.52241102e-06 -9.77141535e-05 -5.63577503e-08
 -3.36188831e-08  3.08103882e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=533519552)",,[ 0.02182204 -0.80035728  0.32990045 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=543661669)",,[ 0.02182119 -0.80035582  0.32990514 -2.98867662 -0.69380548 -1.60693112],[0. 0. 0. 0. 0. 0.],"[ 1.80230092e-05 -3.45960683e-05 -2.36589295e-05 -2.92911198e-07
 -6.99623550e-08 -5.74141430e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=543714951)",,[ 0.02182178 -0.8003575   0.32990281 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=553842718)",,[ 0.02182141 -0.80035599  0.32990457 -2.98867637 -0.69380766 -1.6069307 ],[0. 0. 0. 0. 0. 0.],"[-2.19415070e-06 -1.32235216e-05 -5.60253509e-05 -2.12357425e-07
 -2.77127848e-08  1.59337514e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=553874739)",,[ 0.0218215  -0.80035773  0.32990533 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=564012877)",,[ 0.02182165 -0.80035628  0.32990464 -2.98867584 -0.69381028 -1.60693073],[0. 0. 0. 0. 0. 0.],"[ 1.62084558e-05 -2.91989882e-05  1.33266811e-05 -2.49749163e-07
 -1.55241059e-08  2.88036335e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=564068329)",,[ 0.02182143 -0.80035779  0.32990593 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=574258128)",,[ 0.02182147 -0.80035638  0.32990491 -2.98867567 -0.69381174 -1.60693098],[0. 0. 0. 0. 0. 0.],"[-8.14805437e-06 -1.21705136e-05  3.71043043e-05 -1.31874214e-07
  7.20660402e-09 -4.69199141e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=574298599)",,[ 0.02182155 -0.80035769  0.32990489 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=584442257)",,[ 0.02182108 -0.80035651  0.32990526 -2.98867594 -0.69381278 -1.6069311 ],[0. 0. 0. 0. 0. 0.],"[-1.46290955e-05 -8.49987674e-06  2.25196588e-05 -6.43841616e-08
  1.39577184e-08 -5.44803350e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=584474918)",,[ 0.02182171 -0.80035755  0.32990342 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=594603635)",,[ 0.02182087 -0.80035654  0.32990524 -2.98867636 -0.69381336 -1.60693088],[0. 0. 0. 0. 0. 0.],"[-1.41650041e-05 -2.09429517e-06 -2.99215651e-08 -4.05314063e-08
  2.54525386e-08 -1.85987671e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=594631256)",,[ 0.02182203 -0.80035729  0.32990057 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=605079866)",,[ 0.0218209  -0.8003567   0.3299052  -2.988676   -0.69381453 -1.60693113],[0. 0. 0. 0. 0. 0.],"[ 2.79738116e-06 -1.12253042e-05 -3.98040061e-06 -1.18275265e-07
 -4.23157184e-08 -5.09578048e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=605180199)",,[ 0.02182227 -0.80035709  0.32989847 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=615311567)",,[ 0.02182111 -0.80035686  0.32990468 -2.98867607 -0.69381603 -1.6069306 ],[0. 0. 0. 0. 0. 0.],"[ 1.66096414e-05 -1.70307438e-05 -6.15353167e-05 -1.70267594e-07
 -8.02213236e-09  3.76809232e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=615343988)",,[ 0.02182235 -0.80035702  0.32989771 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=625490355)",,[ 0.02182176 -0.8003571   0.32990437 -2.98867486 -0.69381951 -1.60693057],[0. 0. 0. 0. 0. 0.],"[ 3.89933559e-05 -1.54368507e-05 -4.30235191e-05 -2.86703631e-07
 -6.11290276e-08  4.16690754e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=625576268)",,[ 0.02182217 -0.80035717  0.32989932 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=635787709)",,[ 0.0218222  -0.80035741  0.32990423 -2.98867436 -0.69382263 -1.60693013],[0. 0. 0. 0. 0. 0.],"[ 5.70814390e-05 -3.57422437e-05 -2.48504602e-05 -2.79967818e-07
  8.38059580e-09  1.06343712e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=635836860)",,[ 0.02182176 -0.80035752  0.32990299 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=646028730)",,[ 0.02182242 -0.80035753  0.32990423 -2.98867378 -0.69382499 -1.60693006],[0. 0. 0. 0. 0. 0.],"[ 5.87396738e-05 -1.56782305e-05  6.00875102e-06 -2.30392212e-07
 -2.11043720e-09  1.13699823e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=646074502)",,[ 0.0218215  -0.80035773  0.32990529 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591467, nanosec=656275061)",,[ 0.02182223 -0.80035765  0.32990429 -2.98867367 -0.69382645 -1.60693033],[0. 0. 0. 0. 0. 0.],"[-1.61397397e-05 -9.85998022e-06 -1.27713380e-05 -7.09239162e-08
  3.44168619e-08 -5.69376582e-09]",xmate_state
