header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=538737508)",,[-0.00672967 -0.60001032  0.41164003  2.1934462   0.58649814  0.81171756],[0. 0. 0. 0. 0. 0.],"[ 1.42040154e-02  4.14213527e-03 -2.91633909e-02  5.76882540e-05
 -5.61541036e-06  2.02310100e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=538759909)",,[-0.00737673 -0.60014018  0.41191716  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=548875434)",,[-0.0065845  -0.59995505  0.41105494  2.19390839  0.5853419   0.81299032],[0. 0. 0. 0. 0. 0.],"[ 1.17814435e-02  5.03852509e-03 -6.41496140e-02  1.18995658e-04
 -6.47040084e-05  1.26435294e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=548907785)",,[-0.00737731 -0.60014004  0.41191745  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=559063002)",,[-0.00643347 -0.59991154  0.41057903  2.19420501  0.58439474  0.81419854],[0. 0. 0. 0. 0. 0.],"[ 1.45674987e-02  3.84329232e-03 -4.29925957e-02  7.68094777e-05
 -3.74485205e-05  9.53715692e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=559083462)",,[-0.00737707 -0.60014031  0.41191677  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=569202967)",,[-0.00631841 -0.5998898   0.41029965  2.1944729   0.58394594  0.81490552],[0. 0. 0. 0. 0. 0.],"[ 1.01189339e-02  2.13586220e-03 -2.69283373e-02  4.63259529e-05
 -1.23256679e-05  5.15030726e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=569226988)",,[-0.00737694 -0.60013966  0.41191671  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=579368084)",,[-0.00628189 -0.59986925  0.41006886  2.19478727  0.58364506  0.81532408],[0. 0. 0. 0. 0. 0.],"[ 2.79658922e-03  2.20414354e-03 -2.30193572e-02  4.02647622e-05
 -2.95488402e-06  2.09091855e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=579383474)",,[-0.00737688 -0.60013957  0.41191683  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=589494049)",,[-0.00628197 -0.59984365  0.40986477  2.19508576  0.58336573  0.81556977],[0. 0. 0. 0. 0. 0.],"[ 3.65087611e-04  2.41388907e-03 -1.94148226e-02  3.56031417e-05
 -2.13245862e-06  7.64028559e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=589512420)",,[-0.00737723 -0.6001399   0.4119173   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=599660136)",,[-0.00627973 -0.59983543  0.40973857  2.19526448  0.58319517  0.81571266],[0. 0. 0. 0. 0. 0.],"[ 5.75785389e-04  4.41668778e-04 -1.12759444e-02  1.98069143e-05
 -6.77459387e-07  4.85163414e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=599692837)",,[-0.00737732 -0.60014     0.41191743  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=609844003)",,[-0.00627347 -0.59984751  0.40969612  2.19531465  0.5831574   0.81577593],[0. 0. 0. 0. 0. 0.],"[ 4.55012829e-04 -1.27141574e-03 -2.73676702e-03  2.96158863e-06
  8.39149717e-07  3.11488430e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=609870524)",,[-0.00737752 -0.6001402   0.411917    2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=620040631)",,[-0.0062745  -0.5998618   0.40969963  2.19530049  0.58318231  0.81578442],[0. 0. 0. 0. 0. 0.],"[-3.62263740e-04 -1.34909631e-03  2.79903395e-04 -2.37161412e-06
  7.37784929e-07  1.04428008e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=620074302)",,[-0.007377   -0.6001404   0.41191655  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=630208678)",,[-0.00630499 -0.59987152  0.40970184  2.1952949   0.58320231  0.81574435],[0. 0. 0. 0. 0. 0.],"[-3.55962085e-03 -9.57249213e-04  1.82909767e-04 -1.70155362e-06
  1.07059795e-06 -4.57939523e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=630236719)",,[-0.00737691 -0.60013979  0.41191676  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=640382374)",,[-0.006363   -0.59988241  0.40971344  2.19527591  0.58323641  0.81564808],[0. 0. 0. 0. 0. 0.],"[-5.98568393e-03 -1.16615071e-03  1.46823027e-03 -4.18703096e-06
  1.16170318e-06 -8.90459165e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=640410846)",,[-0.00737677 -0.60014003  0.41191707  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=650533481)",,[-0.00642817 -0.59989971  0.40975837  2.19520358  0.58331922  0.81550984],[0. 0. 0. 0. 0. 0.],"[-6.39959721e-03 -1.73267562e-03  5.30467193e-03 -1.16463318e-05
  1.29537087e-06 -9.64400238e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=650560532)",,[-0.00737673 -0.60014017  0.41191715  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=660743479)",,[-0.0064856  -0.5999167   0.40986606  2.19504019  0.58348781  0.81533635],[0. 0. 0. 0. 0. 0.],"[-5.55206286e-03 -1.70198429e-03  1.14700591e-02 -2.29072078e-05
  1.65274281e-06 -8.03425527e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=660768620)",,[-0.00737676 -0.60014006  0.41191709  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=670896005)",,[-0.00653573 -0.59993498  0.41002729  2.19479787  0.58373082  0.81513431],[0. 0. 0. 0. 0. 0.],"[-4.47164293e-03 -1.62691326e-03  1.46544257e-02 -2.86575605e-05
  1.95770293e-06 -5.96354460e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=670926406)",,[-0.00737691 -0.60014032  0.41191667  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=681063772)",,[-0.00658305 -0.59994825  0.41016453  2.19459954  0.58394062  0.81496335],[0. 0. 0. 0. 0. 0.],"[-4.98063324e-03 -1.20624484e-03  1.35433978e-02 -2.61771887e-05
  2.62940855e-06 -6.38480109e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=681087943)",,[-0.00737789 -0.60013948  0.41191742  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=691211828)",,[-0.00664406 -0.59995502  0.4102928   2.19442698  0.58413986  0.81478952],[0. 0. 0. 0. 0. 0.],"[-6.23220979e-03 -6.77101439e-04  1.28250076e-02 -2.43712695e-05
  3.26998996e-06 -8.04315004e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=691239259)",,[-0.00737828 -0.60013944  0.411917    2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=701382925)",,[-0.00671134 -0.59996614  0.41042985  2.19423939  0.58435451  0.81459806],[0. 0. 0. 0. 0. 0.],"[-6.65401924e-03 -1.29735744e-03  1.40014079e-02 -2.70645584e-05
  3.31375714e-06 -8.69328044e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=701403286)",,[-0.00737778 -0.60013962  0.41191656  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=711522721)",,[-0.00677212 -0.59998653  0.41058267  2.19402002  0.58459559  0.81439898],[0. 0. 0. 0. 0. 0.],"[-5.88635306e-03 -2.11625231e-03  1.52903140e-02 -3.01766969e-05
  3.08163247e-06 -7.58579986e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=711550611)",,[-0.00737638 -0.60014013  0.41191682  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=721694367)",,[-0.00681708 -0.60000926  0.41072945  2.19379931  0.58482368  0.81421847],[0. 0. 0. 0. 0. 0.],"[-4.33898315e-03 -2.22577661e-03  1.43841964e-02 -2.86408143e-05
  2.18860638e-06 -5.67429230e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=721716908)",,[-0.00737613 -0.60014032  0.41191684  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=731841344)",,[-0.00686153 -0.60002909  0.41086724  2.19359457  0.5850379   0.81404767],[0. 0. 0. 0. 0. 0.],"[-4.18120660e-03 -1.70189056e-03  1.19628542e-02 -2.36922425e-05
  2.24489443e-06 -5.39304224e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=731872915)",,[-0.0073764  -0.60014005  0.41191754  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=742003860)",,[-0.00691122 -0.60004506  0.41096517  2.19345625  0.58519829  0.81390652],[0. 0. 0. 0. 0. 0.],"[-5.03541544e-03 -1.57335508e-03  9.50868689e-03 -1.90349173e-05
  2.60414793e-06 -6.61257368e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=742023141)",,[-0.00737688 -0.60014034  0.41191672  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=752149826)",,[-0.00696359 -0.60005924  0.41105219  2.1933317   0.58534018  0.81376494],[0. 0. 0. 0. 0. 0.],"[-5.15943909e-03 -1.38507588e-03  8.73064755e-03 -1.74709327e-05
  2.20138609e-06 -7.16269692e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=752182257)",,[-0.00737742 -0.6001403   0.41191677  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=762346754)",,[-0.00701272 -0.60007269  0.41114451  2.19319813  0.58548713  0.81362249],[0. 0. 0. 0. 0. 0.],"[-4.75329478e-03 -1.34172631e-03  9.35253131e-03 -1.85522755e-05
  1.83551017e-06 -6.73578419e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=762378635)",,[-0.00737758 -0.60014026  0.41191683  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=772508761)",,[-0.00705499 -0.60008686  0.41124183  2.19305442  0.58563997  0.81348425],[0. 0. 0. 0. 0. 0.],"[-4.25173531e-03 -1.39475600e-03  9.67306782e-03 -1.92058156e-05
  1.81344555e-06 -5.93984369e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=772534812)",,[-0.00737753 -0.60013963  0.41191707  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=782665757)",,[-0.00709747 -0.60009933  0.41133454  2.1929207   0.58578673  0.81335244],[0. 0. 0. 0. 0. 0.],"[-4.32233741e-03 -1.12869459e-03  9.18954824e-03 -1.80744391e-05
  1.99411103e-06 -5.94248929e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=782691527)",,[-0.00737707 -0.60013899  0.41191656  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=792813003)",,[-0.00714567 -0.6001051   0.41142859  2.19278984  0.58593096  0.81321232],[0. 0. 0. 0. 0. 0.],"[-4.37190769e-03 -4.17266303e-04  8.40461295e-03 -1.59778859e-05
  1.70291659e-06 -6.22729508e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=792840794)",,[-0.00737693 -0.60013941  0.41191677  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=802981580)",,[-0.00718702 -0.60010824  0.41150904  2.19267661  0.58605129  0.81308931],[0. 0. 0. 0. 0. 0.],"[-4.06738604e-03 -3.35699481e-04  7.99795486e-03 -1.51589552e-05
  1.38294382e-06 -5.95089214e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=803007541)",,[-0.00737757 -0.60014008  0.41191677  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=813121935)",,[-0.00722483 -0.60011424  0.41158682  2.19256535  0.5861699   0.81297281],[0. 0. 0. 0. 0. 0.],"[-3.74236865e-03 -6.45416064e-04  7.78312291e-03 -1.50346010e-05
  1.46048482e-06 -5.40602465e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=813152117)",,[-0.00737748 -0.60014071  0.41191706  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=823303552)",,[-0.00725756 -0.60012041  0.4116619   2.19245643  0.58628385  0.81286482],[0. 0. 0. 0. 0. 0.],"[-3.18094246e-03 -5.75068354e-04  7.26921143e-03 -1.40250031e-05
  1.14796623e-06 -4.66530802e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=823335564)",,[-0.00737686 -0.60014102  0.41191685  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=833467699)",,[-0.0072872  -0.6001266   0.41173057  2.19235962  0.5863925   0.81277012],[0. 0. 0. 0. 0. 0.],"[-2.97593095e-03 -4.83226561e-04  6.36316083e-03 -1.23674875e-05
  1.39763071e-06 -4.25756853e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=833493590)",,[-0.00737611 -0.60014018  0.41191737  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=843648107)",,[-0.0073098  -0.60013125  0.41178165  2.19228427  0.58646982  0.81269403],[0. 0. 0. 0. 0. 0.],"[-2.38963262e-03 -5.67238467e-04  5.04356315e-03 -9.91769715e-06
  9.13287784e-07 -3.57534179e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=843680788)",,[-0.00737664 -0.60014014  0.4119173   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=853812853)",,[-0.00733434 -0.6001372   0.41182241  2.19222414  0.58653504  0.81262232],[0. 0. 0. 0. 0. 0.],"[-2.22654996e-03 -6.02534480e-04  3.57555730e-03 -7.26595754e-06
  8.09888532e-07 -3.45814379e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=853839984)",,[-0.00737744 -0.60013946  0.41191717  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=863993670)",,[-0.00735526 -0.60014104  0.41184881  2.1921869   0.58657886  0.81256926],[0. 0. 0. 0. 0. 0.],"[-2.04426719e-03 -3.97677504e-04  2.61539253e-03 -5.29218248e-06
  7.69727425e-07 -3.19588881e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=864019831)",,[-0.00737753 -0.60014016  0.41191698  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=874138396)",,[-0.00737161 -0.60014441  0.41187125  2.19215423  0.58661568  0.81252509],[0. 0. 0. 0. 0. 0.],"[-1.56716616e-03 -3.70212286e-04  2.27503878e-03 -4.62652154e-06
  5.45166072e-07 -2.50305281e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=874166437)",,[-0.00737757 -0.60014023  0.41191688  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=884314524)",,[-0.00738306 -0.60014849  0.41189217  2.19212191  0.58664954  0.81248826],[0. 0. 0. 0. 0. 0.],"[-1.15005067e-03 -4.28828482e-04  2.04016553e-03 -4.22797670e-06
  3.84167566e-07 -1.87439853e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=884346125)",,[-0.00737756 -0.60013951  0.41191701  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=894478290)",,[-0.00739289 -0.60015168  0.41191147  2.19209326  0.58668127  0.81245643],[0. 0. 0. 0. 0. 0.],"[-9.46338928e-04 -2.79149605e-04  1.90056010e-03 -3.87032469e-06
  4.78181404e-07 -1.53208348e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=894509831)",,[-0.00737773 -0.60013963  0.41191656  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=904648077)",,[-0.00740296 -0.60015159  0.41192802  2.19207056  0.58670615  0.81242759],[0. 0. 0. 0. 0. 0.],"[-1.01972178e-03  4.67879113e-05  1.64561959e-03 -3.06267844e-06
  3.40854284e-07 -1.66400713e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=904675608)",,[-0.00737763 -0.60014009  0.41191675  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=914833854)",,[-0.00741293 -0.60014985  0.41194646  2.19204681  0.58673312  0.81239853],[0. 0. 0. 0. 0. 0.],"[-8.74133232e-04  1.69003409e-04  1.73323565e-03 -3.12131920e-06
  3.89604794e-07 -1.42298843e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=914852635)",,[-0.0073769  -0.60014085  0.41191677  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=925000651)",,[-0.00741804 -0.60014909  0.41196569  2.19201955  0.58676021  0.81237484],[0. 0. 0. 0. 0. 0.],"[-4.15020874e-04  5.55074675e-05  1.95428808e-03 -3.61122893e-06
  2.26717251e-07 -7.00613123e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=925023281)",,[-0.00737693 -0.60014057  0.4119166   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=935147637)",,[-0.00741988 -0.60014865  0.41198541  2.19199072  0.5867877   0.81235529],[0. 0. 0. 0. 0. 0.],"[-1.45156013e-04  6.70484308e-05  1.90891012e-03 -3.50296337e-06
  1.16408984e-07 -2.95680182e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=935174898)",,[-0.00737696 -0.60014043  0.41191653  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=945328694)",,[-0.0074208  -0.60014746  0.41200107  2.19196848  0.58680904  0.81234094],[0. 0. 0. 0. 0. 0.],"[-7.76365608e-05  1.24784423e-04  1.47126552e-03 -2.64104070e-06
  1.03423494e-07 -1.85934781e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=945349665)",,[-0.00737725 -0.60014014  0.41191722  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=955462430)",,[-0.00742177 -0.60014656  0.41201109  2.19195446  0.58682273  0.81233122],[0. 0. 0. 0. 0. 0.],"[-9.78582175e-05  7.90103541e-05  9.41953507e-04 -1.68953083e-06
  8.48735821e-08 -1.79494837e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=955489171)",,[-0.00737746 -0.60013958  0.41191722  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=965657087)",,[-0.00742225 -0.60014633  0.41201622  2.19194702  0.58683019  0.81232548],[0. 0. 0. 0. 0. 0.],"[-3.89721820e-05  2.06322299e-05  4.52248186e-04 -8.49232788e-07
  7.16343735e-08 -1.22994699e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=965691788)",,[-0.00737767 -0.60013959  0.4119167   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=976275252)",,[-0.0074222  -0.60014701  0.41201751  2.1919446   0.58683276  0.81232356],[0. 0. 0. 0. 0. 0.],"[ 2.28342433e-05 -5.69643193e-05  7.05578116e-05 -1.97967413e-07
  2.01864067e-08 -7.81592483e-10]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=976301453)",,[-0.00737706 -0.60013953  0.41191689  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=986475230)",,[-0.00742154 -0.60014779  0.41201678  2.19194498  0.58683258  0.81232406],[0. 0. 0. 0. 0. 0.],"[ 6.99278616e-05 -6.77543321e-05 -1.08595618e-04  1.18338089e-07
 -2.02584336e-08  3.93656227e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=986510501)",,[-0.00737711 -0.60013977  0.41191625  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=996649436)",,[-0.00742107 -0.60014836  0.41201422  2.19194855  0.58682997  0.81232618],[0. 0. 0. 0. 0. 0.],"[ 4.01441224e-05 -6.20654728e-05 -3.05801848e-04  4.84103737e-07
  2.03222013e-08  7.69773143e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977966, nanosec=996680128)",,[-0.0073769  -0.60013957  0.4119168   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=6838804)",,[-0.00742041 -0.60014921  0.41201021  2.19195393  0.58682548  0.81232944],[0. 0. 0. 0. 0. 0.],"[ 6.53027833e-05 -6.92352669e-05 -4.00778262e-04  6.47929938e-07
  3.05150498e-08  4.63351077e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=6870586)",,[-0.00737737 -0.6001402   0.4119169   2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=17022742)",,[-0.00742015 -0.60014999  0.41200596  2.19195971  0.58682052  0.81233242],[0. 0. 0. 0. 0. 0.],"[ 2.08648786e-05 -6.45333101e-05 -4.39291608e-04  7.35251376e-07
 -9.67146907e-09 -2.27421462e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=17061453)",,[-0.00737707 -0.60014036  0.41191662  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=27219260)",,[-0.00742025 -0.60015055  0.41200287  2.19196407  0.58681722  0.81233402],[0. 0. 0. 0. 0. 0.],"[-1.41663275e-05 -5.40160804e-05 -2.88092397e-04  4.54491003e-07
  3.35659238e-08 -8.87502510e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977967, nanosec=27243181)",,[-0.0073768  -0.60014024  0.41191699  2.19208808  0.58668213  0.81246062],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
