index,x,y,z
35,-0.0770379,19.9279,-34.0416
35,-0.0610448,19.9277,-34.0468
35,-0.0727058,19.9427,-34.0447
35,-0.0924031,19.929,-34.0713
36,-3.88906,8.19628,-38.7475
36,-3.89838,8.18091,-38.7573
36,-3.89479,8.18976,-38.7146
36,-3.9014,8.19399,-38.7518
36,-3.90828,8.19172,-38.7554
36,-3.92006,8.1956,-38.7552
36,-3.88672,8.17758,-38.7273
36,-3.89657,8.20231,-38.7537
36,-3.89221,8.18681,-38.7989
36,-3.89267,8.19977,-38.7634
36,-3.91111,8.18311,-38.7059
36,-3.90753,8.19802,-38.7535
36,-3.88607,8.18584,-38.755
36,-3.90859,8.18354,-38.671
36,-3.91617,8.18721,-38.7337
36,-3.92416,8.18872,-38.7252
36,-3.90991,8.18745,-38.755
36,-3.91468,8.19481,-38.6935
36,-3.91749,8.18436,-38.7071
37,3.38879,40.7542,47.7601
37,3.37336,40.7546,47.8443
37,3.37914,40.7482,47.8475
37,3.47277,40.7277,47.8321
37,3.4765,40.7562,47.8806
37,3.44597,40.7493,48.0969
37,3.48246,40.7645,47.8408
37,3.4585,40.7307,48.0576
37,3.48227,40.7473,47.8903
37,3.36284,40.7434,47.9933
37,3.47783,40.7357,47.8441
37,3.39447,40.7649,47.8164
37,3.39453,40.7593,47.7832
37,3.40204,40.7719,47.5976
37,3.39846,40.7553,47.7091
37,3.47383,40.7283,47.8184
37,3.47711,40.7432,48.0189
37,3.47374,40.7791,47.7754
37,3.46759,40.748,47.8764
38,-5.83113,-6.66613,-36.1896
38,-5.77621,-6.6535,-36.2413
38,-5.78662,-6.6177,-36.1865
38,-5.72219,-6.68476,-36.2947
38,-5.85297,-6.75967,-36.1184
38,-5.74802,-6.76179,-36.1648
38,-5.8265,-6.7244,-36.2098
38,-5.82166,-6.73206,-36.122
38,-5.65893,-6.72339,-36.2555
38,-5.78383,-6.70683,-36.1272
38,-5.73943,-6.75043,-36.1489
38,-5.7556,-6.66382,-36.1897
38,-5.83192,-6.59818,-36.191
38,-5.72447,-6.69646,-36.2136
38,-5.78074,-6.69482,-36.2223
38,-5.78689,-6.69388,-36.2018
38,-5.73095,-6.70782,-36.2092
38,-5.79329,-6.67027,-36.2051
38,-5.77871,-6.67717,-36.1385
39,1.09744,-4.8371,-38.4382
39,1.15587,-4.8328,-38.4747
39,1.19721,-4.76774,-38.4646
39,1.13895,-4.80368,-38.4272
39,1.25296,-4.72216,-38.4909
39,1.05836,-4.71662,-38.4038
39,1.24244,-4.7622,-38.5219
39,1.24209,-4.70754,-38.5154
39,1.04772,-4.77138,-38.4229
39,1.21658,-4.76775,-38.4932
39,1.18412,-4.74018,-38.4988
39,1.20212,-4.78718,-38.4761
39,1.17273,-4.81403,-38.4767
