index,x,y,z
54,13.0887,7.04615,-41.5862
54,13.014,7.1328,-41.5436
54,13.0055,7.15261,-41.5195
54,12.984,7.06654,-41.5472
54,13.072,7.01462,-41.6343
54,12.9506,7.08852,-41.4813
56,11.7278,3.89068,-41.1304
56,11.8604,3.91359,-41.2234
56,11.8156,3.90257,-41.2227
56,11.8336,3.87271,-41.2191
56,11.8984,3.85568,-41.2363
56,11.7831,3.92524,-41.1998
56,11.8413,3.84229,-41.2143
56,11.9169,3.9205,-41.2731
56,11.9081,3.91685,-41.2436
56,11.7814,3.89516,-41.1872
56,11.8482,3.90516,-41.2149
56,11.7891,3.93051,-41.2065
56,11.8526,3.92138,-41.2083
56,11.8596,3.8672,-41.2315
56,11.8861,3.91145,-41.2406
56,11.8418,3.97012,-41.2297
56,11.8086,3.94601,-41.1575
56,11.8746,3.92329,-41.2423
56,11.82,3.86476,-41.2017
58,10.7634,7.42559,-40.4875
58,10.7255,7.47815,-40.4722
58,10.6628,7.47205,-40.4208
58,10.7998,7.4036,-40.4658
58,10.6942,7.52988,-40.4146
58,10.7329,7.43208,-40.4321
58,10.732,7.42407,-40.4225
58,10.7709,7.47198,-40.5208
58,10.7445,7.53521,-40.4658
58,10.7487,7.39346,-40.4317
58,10.7217,7.44745,-40.4666
58,10.6823,7.50237,-40.3681
58,10.648,7.47719,-40.3772
58,10.73,7.46156,-40.4051
58,10.699,7.45727,-40.4488
58,10.8094,7.47243,-40.5305
58,10.7283,7.45355,-40.4962
58,10.8195,7.50094,-40.5295
58,10.7293,7.45151,-40.5051
60,10.4077,8.79398,-39.7767
60,10.4092,8.83109,-39.7831
60,10.4331,8.79993,-39.8211
60,10.4197,8.84619,-39.8106
60,10.4888,8.83777,-39.8677
60,10.4029,8.82515,-39.8018
60,10.4226,8.83626,-39.7693
60,10.397,8.77973,-39.7755
60,10.3617,8.88723,-39.7533
60,10.5407,8.87233,-39.8807
60,10.3945,8.86323,-39.7447
60,10.3639,8.76107,-39.7413
60,10.3921,8.84347,-39.76
60,10.4817,8.82679,-39.8249
60,10.3355,8.88662,-39.6976
60,10.3429,8.86513,-39.6955
60,10.3785,8.89643,-39.744
60,10.4551,8.83331,-39.8062
60,10.3938,8.82739,-39.7305
